product_1,product_2,p1_aisle,p1_rack,p2_aisle,p2_rack,same_aisle,same_rack,suggestion,lift,confidence,priority
Anker PowerCore 10K Powerbank,JBL C200 Bass Earphones,A3,R5,A3,R4,True,False,"⚠ Same aisle, different racks: Consider moving Anker PowerCore 10K Powerbank closer to JBL C200 Bass Earphones",1.0428453746367694,0.318936877076412,Low
JBL C200 Bass Earphones,Anker PowerCore 10K Powerbank,A3,R4,A3,R5,True,False,"⚠ Same aisle, different racks: Consider moving JBL C200 Bass Earphones closer to Anker PowerCore 10K Powerbank",1.0428453746367692,0.31389645776566755,Low
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,A2,R2,A4,R6,False,False,❗ Different aisles: Consider relocating Dell Inspiron 3501 Laptop near Amazfit Bip U Pro Smartwatch,1.0415438431002635,0.3093385214007782,Low
Xiaomi Redmi Note 11 Smartphone,Amazfit Bip U Pro Smartwatch,A1,R1,A4,R6,False,False,❗ Different aisles: Consider relocating Xiaomi Redmi Note 11 Smartphone near Amazfit Bip U Pro Smartwatch,1.0415438431002635,0.3093385214007782,Low
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,A4,R6,A2,R2,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Dell Inspiron 3501 Laptop,1.0415438431002633,0.08922558922558922,Low
Amazfit Bip U Pro Smartwatch,Xiaomi Redmi Note 11 Smartphone,A4,R6,A1,R1,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Xiaomi Redmi Note 11 Smartphone,1.0415438431002633,0.08922558922558922,Low
Amazfit Bip U Pro Smartwatch,Lenovo Tab M10 Tablet,A4,R6,A1,R3,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Lenovo Tab M10 Tablet,1.0408371404222025,0.08361391694725027,Low
Lenovo Tab M10 Tablet,Amazfit Bip U Pro Smartwatch,A1,R3,A4,R6,False,False,❗ Different aisles: Consider relocating Lenovo Tab M10 Tablet near Amazfit Bip U Pro Smartwatch,1.0408371404222025,0.30912863070539415,Low
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,A4,R6,A2,R2,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Dell Inspiron 3501 Laptop,1.0408371404222025,0.08361391694725027,Low
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,A2,R2,A4,R6,False,False,❗ Different aisles: Consider relocating Dell Inspiron 3501 Laptop near Amazfit Bip U Pro Smartwatch,1.0408371404222025,0.30912863070539415,Low
Lenovo Tab M10 Tablet,Amazfit Bip U Pro Smartwatch,A1,R3,A4,R6,False,False,❗ Different aisles: Consider relocating Lenovo Tab M10 Tablet near Amazfit Bip U Pro Smartwatch,1.0404751287668756,0.309021113243762,Low
Anker PowerCore 10K Powerbank,Amazfit Bip U Pro Smartwatch,A3,R5,A4,R6,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near Amazfit Bip U Pro Smartwatch,1.0404751287668756,0.309021113243762,Low
Amazfit Bip U Pro Smartwatch,Lenovo Tab M10 Tablet,A4,R6,A1,R3,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Lenovo Tab M10 Tablet,1.0404751287668754,0.09034792368125702,Low
Amazfit Bip U Pro Smartwatch,Anker PowerCore 10K Powerbank,A4,R6,A3,R5,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Anker PowerCore 10K Powerbank,1.0404751287668754,0.09034792368125702,Low
Mi Fast Charger 20W,Samsung Galaxy A52 Smartphone,A3,R4,A1,R1,False,False,❗ Different aisles: Consider relocating Mi Fast Charger 20W near Samsung Galaxy A52 Smartphone,1.0381782381195395,0.0868609125893348,Low
Mi Fast Charger 20W,HP Pavilion 15 Laptop,A3,R4,A2,R2,False,False,❗ Different aisles: Consider relocating Mi Fast Charger 20W near HP Pavilion 15 Laptop,1.0381782381195395,0.0868609125893348,Low
HP Pavilion 15 Laptop,Mi Fast Charger 20W,A2,R2,A3,R4,False,False,❗ Different aisles: Consider relocating HP Pavilion 15 Laptop near Mi Fast Charger 20W,1.0381782381195395,0.3147410358565737,Low
Samsung Galaxy A52 Smartphone,Mi Fast Charger 20W,A1,R1,A3,R4,False,False,❗ Different aisles: Consider relocating Samsung Galaxy A52 Smartphone near Mi Fast Charger 20W,1.0381782381195395,0.3147410358565737,Low
Amazfit Bip U Pro Smartwatch,Dell Inspiron 3501 Laptop,A4,R6,A2,R2,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Dell Inspiron 3501 Laptop,1.0379195564380752,0.303591470258137,Low
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,A2,R2,A4,R6,False,False,❗ Different aisles: Consider relocating Dell Inspiron 3501 Laptop near Amazfit Bip U Pro Smartwatch,1.0379195564380752,0.3082621082621083,Low
Xiaomi Redmi Note 11 Smartphone,Mi Fast Charger 20W,A1,R1,A3,R4,False,False,❗ Different aisles: Consider relocating Xiaomi Redmi Note 11 Smartphone near Mi Fast Charger 20W,1.0373862835170502,0.3145009416195857,Low
Samsung Galaxy A52 Smartphone,Mi Fast Charger 20W,A1,R1,A3,R4,False,False,❗ Different aisles: Consider relocating Samsung Galaxy A52 Smartphone near Mi Fast Charger 20W,1.0373862835170502,0.3145009416195857,Low
Mi Fast Charger 20W,Samsung Galaxy A52 Smartphone,A3,R4,A1,R1,False,False,❗ Different aisles: Consider relocating Mi Fast Charger 20W near Samsung Galaxy A52 Smartphone,1.0373862835170502,0.09180868609125895,Low
Mi Fast Charger 20W,Xiaomi Redmi Note 11 Smartphone,A3,R4,A1,R1,False,False,❗ Different aisles: Consider relocating Mi Fast Charger 20W near Xiaomi Redmi Note 11 Smartphone,1.0373862835170502,0.09180868609125895,Low
Lenovo Tab M10 Tablet,JBL C200 Bass Earphones,A1,R3,A3,R4,False,False,❗ Different aisles: Consider relocating Lenovo Tab M10 Tablet near JBL C200 Bass Earphones,1.0352982068486092,0.316628701594533,Low
JBL C200 Bass Earphones,Lenovo Tab M10 Tablet,A3,R4,A1,R3,False,False,❗ Different aisles: Consider relocating JBL C200 Bass Earphones near Lenovo Tab M10 Tablet,1.0352982068486092,0.30299727520435965,Low
Mi Fast Charger 20W,HP Pavilion 15 Laptop,A3,R4,A2,R2,False,False,❗ Different aisles: Consider relocating Mi Fast Charger 20W near HP Pavilion 15 Laptop,1.0348284448468779,0.08796041781198462,Low
Mi Fast Charger 20W,Xiaomi Redmi Note 11 Smartphone,A3,R4,A1,R1,False,False,❗ Different aisles: Consider relocating Mi Fast Charger 20W near Xiaomi Redmi Note 11 Smartphone,1.0348284448468779,0.08796041781198462,Low
Xiaomi Redmi Note 11 Smartphone,Mi Fast Charger 20W,A1,R1,A3,R4,False,False,❗ Different aisles: Consider relocating Xiaomi Redmi Note 11 Smartphone near Mi Fast Charger 20W,1.0348284448468779,0.3137254901960784,Low
HP Pavilion 15 Laptop,Mi Fast Charger 20W,A2,R2,A3,R4,False,False,❗ Different aisles: Consider relocating HP Pavilion 15 Laptop near Mi Fast Charger 20W,1.0348284448468779,0.3137254901960784,Low
Mi Fast Charger 20W,JBL C200 Bass Earphones,A3,R4,A3,R4,True,True,✓ Already together: Mi Fast Charger 20W and JBL C200 Bass Earphones on same rack,1.033476060724017,0.31607142857142856,Low
JBL C200 Bass Earphones,Mi Fast Charger 20W,A3,R4,A3,R4,True,True,✓ Already together: JBL C200 Bass Earphones and Mi Fast Charger 20W on same rack,1.033476060724017,0.09645776566757493,Low
HP Pavilion 15 Laptop,JBL C200 Bass Earphones,A2,R2,A3,R4,False,False,❗ Different aisles: Consider relocating HP Pavilion 15 Laptop near JBL C200 Bass Earphones,1.033476060724017,0.31607142857142856,Low
JBL C200 Bass Earphones,HP Pavilion 15 Laptop,A3,R4,A2,R2,False,False,❗ Different aisles: Consider relocating JBL C200 Bass Earphones near HP Pavilion 15 Laptop,1.033476060724017,0.09645776566757493,Low
Anker PowerCore 10K Powerbank,Boat Stone 200 Bluetooth Speaker,A3,R5,A4,R7,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near Boat Stone 200 Bluetooth Speaker,1.0327622033919395,0.09191583610188261,Low
Anker PowerCore 10K Powerbank,JBL C200 Bass Earphones,A3,R5,A3,R4,True,False,"⚠ Same aisle, different racks: Consider moving Anker PowerCore 10K Powerbank closer to JBL C200 Bass Earphones",1.0327622033919395,0.09191583610188261,Low
JBL C200 Bass Earphones,Anker PowerCore 10K Powerbank,A3,R4,A3,R5,True,False,"⚠ Same aisle, different racks: Consider moving JBL C200 Bass Earphones closer to Anker PowerCore 10K Powerbank",1.0327622033919395,0.31086142322097376,Low
Boat Stone 200 Bluetooth Speaker,Anker PowerCore 10K Powerbank,A4,R7,A3,R5,False,False,❗ Different aisles: Consider relocating Boat Stone 200 Bluetooth Speaker near Anker PowerCore 10K Powerbank,1.0327622033919395,0.31086142322097376,Low
HP Pavilion 15 Laptop,JBL C200 Bass Earphones,A2,R2,A3,R4,False,False,❗ Different aisles: Consider relocating HP Pavilion 15 Laptop near JBL C200 Bass Earphones,1.0325541373870644,0.3157894736842105,Low
Anker PowerCore 10K Powerbank,JBL C200 Bass Earphones,A3,R5,A3,R4,True,False,"⚠ Same aisle, different racks: Consider moving Anker PowerCore 10K Powerbank closer to JBL C200 Bass Earphones",1.0325541373870644,0.3157894736842105,Low
Mi Fast Charger 20W,JBL C200 Bass Earphones,A3,R4,A3,R4,True,True,✓ Already together: Mi Fast Charger 20W and JBL C200 Bass Earphones on same rack,1.0325541373870644,0.3157894736842105,Low
Lenovo Tab M10 Tablet,Mi Fast Charger 20W,A1,R3,A3,R4,False,False,❗ Different aisles: Consider relocating Lenovo Tab M10 Tablet near Mi Fast Charger 20W,1.0323598655414226,0.31297709923664124,Low
Samsung Galaxy A52 Smartphone,Mi Fast Charger 20W,A1,R1,A3,R4,False,False,❗ Different aisles: Consider relocating Samsung Galaxy A52 Smartphone near Mi Fast Charger 20W,1.0323598655414226,0.31297709923664124,Low
Dell Inspiron 3501 Laptop,Mi Fast Charger 20W,A2,R2,A3,R4,False,False,❗ Different aisles: Consider relocating Dell Inspiron 3501 Laptop near Mi Fast Charger 20W,1.0323598655414226,0.31297709923664124,Low
Amazfit Bip U Pro Smartwatch,Lenovo Tab M10 Tablet,A4,R6,A1,R3,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Lenovo Tab M10 Tablet,1.0320316833726797,0.08978675645342313,Low
Lenovo Tab M10 Tablet,Amazfit Bip U Pro Smartwatch,A1,R3,A4,R6,False,False,❗ Different aisles: Consider relocating Lenovo Tab M10 Tablet near Amazfit Bip U Pro Smartwatch,1.0320316833726797,0.30651340996168586,Low
Xiaomi Redmi Note 11 Smartphone,Amazfit Bip U Pro Smartwatch,A1,R1,A4,R6,False,False,❗ Different aisles: Consider relocating Xiaomi Redmi Note 11 Smartphone near Amazfit Bip U Pro Smartwatch,1.0320316833726797,0.30651340996168586,Low
Amazfit Bip U Pro Smartwatch,Xiaomi Redmi Note 11 Smartphone,A4,R6,A1,R1,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Xiaomi Redmi Note 11 Smartphone,1.0320316833726797,0.08978675645342313,Low
JBL C200 Bass Earphones,Lenovo Tab M10 Tablet,A3,R4,A1,R3,False,False,❗ Different aisles: Consider relocating JBL C200 Bass Earphones near Lenovo Tab M10 Tablet,1.0311259850531955,0.08283378746594004,Low
Dell Inspiron 3501 Laptop,JBL C200 Bass Earphones,A2,R2,A3,R4,False,False,❗ Different aisles: Consider relocating Dell Inspiron 3501 Laptop near JBL C200 Bass Earphones,1.0311259850531955,0.3153526970954357,Low
JBL C200 Bass Earphones,Dell Inspiron 3501 Laptop,A3,R4,A2,R2,False,False,❗ Different aisles: Consider relocating JBL C200 Bass Earphones near Dell Inspiron 3501 Laptop,1.0311259850531955,0.08283378746594004,Low
Lenovo Tab M10 Tablet,JBL C200 Bass Earphones,A1,R3,A3,R4,False,False,❗ Different aisles: Consider relocating Lenovo Tab M10 Tablet near JBL C200 Bass Earphones,1.0311259850531955,0.3153526970954357,Low
Amazfit Bip U Pro Smartwatch,Mi Fast Charger 20W,A4,R6,A3,R4,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Mi Fast Charger 20W,1.029324038225352,0.3120567375886525,Low
Lenovo Tab M10 Tablet,Mi Fast Charger 20W,A1,R3,A3,R4,False,False,❗ Different aisles: Consider relocating Lenovo Tab M10 Tablet near Mi Fast Charger 20W,1.029324038225352,0.3120567375886525,Low
HP Pavilion 15 Laptop,Mi Fast Charger 20W,A2,R2,A3,R4,False,False,❗ Different aisles: Consider relocating HP Pavilion 15 Laptop near Mi Fast Charger 20W,1.029324038225352,0.3120567375886525,Low
Amazfit Bip U Pro Smartwatch,Xiaomi Redmi Note 11 Smartphone,A4,R6,A1,R1,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Xiaomi Redmi Note 11 Smartphone,1.0291595197255574,0.09090909090909091,Low
Amazfit Bip U Pro Smartwatch,Anker PowerCore 10K Powerbank,A4,R6,A3,R5,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Anker PowerCore 10K Powerbank,1.0291595197255574,0.09090909090909091,Low
Xiaomi Redmi Note 11 Smartphone,Amazfit Bip U Pro Smartwatch,A1,R1,A4,R6,False,False,❗ Different aisles: Consider relocating Xiaomi Redmi Note 11 Smartphone near Amazfit Bip U Pro Smartwatch,1.0291595197255574,0.30566037735849055,Low
Anker PowerCore 10K Powerbank,Amazfit Bip U Pro Smartwatch,A3,R5,A4,R6,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near Amazfit Bip U Pro Smartwatch,1.0291595197255574,0.30566037735849055,Low
Dell Inspiron 3501 Laptop,Mi Fast Charger 20W,A2,R2,A3,R4,False,False,❗ Different aisles: Consider relocating Dell Inspiron 3501 Laptop near Mi Fast Charger 20W,1.0291368884002199,0.312,Low
HP Pavilion 15 Laptop,Mi Fast Charger 20W,A2,R2,A3,R4,False,False,❗ Different aisles: Consider relocating HP Pavilion 15 Laptop near Mi Fast Charger 20W,1.0291368884002199,0.312,Low
Boat Stone 200 Bluetooth Speaker,Mi Fast Charger 20W,A4,R7,A3,R4,False,False,❗ Different aisles: Consider relocating Boat Stone 200 Bluetooth Speaker near Mi Fast Charger 20W,1.0291368884002199,0.312,Low
Boat Stone 200 Bluetooth Speaker,Amazfit Bip U Pro Smartwatch,A4,R7,A4,R6,True,False,"⚠ Same aisle, different racks: Consider moving Boat Stone 200 Bluetooth Speaker closer to Amazfit Bip U Pro Smartwatch",1.02880658436214,0.3055555555555555,Low
Anker PowerCore 10K Powerbank,Amazfit Bip U Pro Smartwatch,A3,R5,A4,R6,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near Amazfit Bip U Pro Smartwatch,1.02880658436214,0.3055555555555555,Low
Dell Inspiron 3501 Laptop,Amazfit Bip U Pro Smartwatch,A2,R2,A4,R6,False,False,❗ Different aisles: Consider relocating Dell Inspiron 3501 Laptop near Amazfit Bip U Pro Smartwatch,1.02880658436214,0.3055555555555555,Low
Amazfit Bip U Pro Smartwatch,HP Pavilion 15 Laptop,A4,R6,A2,R2,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near HP Pavilion 15 Laptop,1.0277948724455808,0.30337078651685395,Low
HP Pavilion 15 Laptop,Mi Fast Charger 20W,A2,R2,A3,R4,False,False,❗ Different aisles: Consider relocating HP Pavilion 15 Laptop near Mi Fast Charger 20W,1.0277948724455808,0.09147374364765669,Low
Mi Fast Charger 20W,HP Pavilion 15 Laptop,A3,R4,A2,R2,False,False,❗ Different aisles: Consider relocating Mi Fast Charger 20W near HP Pavilion 15 Laptop,1.0277948724455808,0.30337078651685395,Low
HP Pavilion 15 Laptop,Amazfit Bip U Pro Smartwatch,A2,R2,A4,R6,False,False,❗ Different aisles: Consider relocating HP Pavilion 15 Laptop near Amazfit Bip U Pro Smartwatch,1.0277948724455808,0.09147374364765669,Low
JBL C200 Bass Earphones,Anker PowerCore 10K Powerbank,A3,R4,A3,R5,True,False,"⚠ Same aisle, different racks: Consider moving JBL C200 Bass Earphones closer to Anker PowerCore 10K Powerbank",1.0277492291880783,0.30935251798561153,Low
Anker PowerCore 10K Powerbank,Lenovo Tab M10 Tablet,A3,R5,A1,R3,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near Lenovo Tab M10 Tablet,1.0277492291880783,0.09523809523809525,Low
Anker PowerCore 10K Powerbank,JBL C200 Bass Earphones,A3,R5,A3,R4,True,False,"⚠ Same aisle, different racks: Consider moving Anker PowerCore 10K Powerbank closer to JBL C200 Bass Earphones",1.0277492291880783,0.09523809523809525,Low
Lenovo Tab M10 Tablet,Anker PowerCore 10K Powerbank,A1,R3,A3,R5,False,False,❗ Different aisles: Consider relocating Lenovo Tab M10 Tablet near Anker PowerCore 10K Powerbank,1.0277492291880783,0.30935251798561153,Low
Anker PowerCore 10K Powerbank,JBL C200 Bass Earphones,A3,R5,A3,R4,True,False,"⚠ Same aisle, different racks: Consider moving Anker PowerCore 10K Powerbank closer to JBL C200 Bass Earphones",1.0269925821439398,0.09191583610188261,Low
JBL C200 Bass Earphones,Anker PowerCore 10K Powerbank,A3,R4,A3,R5,True,False,"⚠ Same aisle, different racks: Consider moving JBL C200 Bass Earphones closer to Anker PowerCore 10K Powerbank",1.0269925821439398,0.3091247672253259,Low
Dell Inspiron 3501 Laptop,Anker PowerCore 10K Powerbank,A2,R2,A3,R5,False,False,❗ Different aisles: Consider relocating Dell Inspiron 3501 Laptop near Anker PowerCore 10K Powerbank,1.0269925821439398,0.3091247672253259,Low
Anker PowerCore 10K Powerbank,Dell Inspiron 3501 Laptop,A3,R5,A2,R2,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near Dell Inspiron 3501 Laptop,1.0269925821439398,0.09191583610188261,Low
Amazfit Bip U Pro Smartwatch,Anker PowerCore 10K Powerbank,A4,R6,A3,R5,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Anker PowerCore 10K Powerbank,1.0258857211022308,0.08514851485148515,Low
Boat Stone 200 Bluetooth Speaker,Anker PowerCore 10K Powerbank,A4,R7,A3,R5,False,False,❗ Different aisles: Consider relocating Boat Stone 200 Bluetooth Speaker near Anker PowerCore 10K Powerbank,1.0258857211022308,0.08514851485148515,Low
Boat Stone 200 Bluetooth Speaker,Samsung Galaxy A52 Smartphone,A4,R7,A1,R1,False,False,❗ Different aisles: Consider relocating Boat Stone 200 Bluetooth Speaker near Samsung Galaxy A52 Smartphone,1.0258857211022308,0.08514851485148515,Low
Amazfit Bip U Pro Smartwatch,Samsung Galaxy A52 Smartphone,A4,R6,A1,R1,False,False,❗ Different aisles: Consider relocating Amazfit Bip U Pro Smartwatch near Samsung Galaxy A52 Smartphone,1.0258857211022308,0.08514851485148515,Low
Samsung Galaxy A52 Smartphone,Amazfit Bip U Pro Smartwatch,A1,R1,A4,R6,False,False,❗ Different aisles: Consider relocating Samsung Galaxy A52 Smartphone near Amazfit Bip U Pro Smartwatch,1.0258857211022305,0.08634538152610441,Low
Samsung Galaxy A52 Smartphone,Boat Stone 200 Bluetooth Speaker,A1,R1,A4,R7,False,False,❗ Different aisles: Consider relocating Samsung Galaxy A52 Smartphone near Boat Stone 200 Bluetooth Speaker,1.0258857211022305,0.08634538152610441,Low
Anker PowerCore 10K Powerbank,Boat Stone 200 Bluetooth Speaker,A3,R5,A4,R7,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near Boat Stone 200 Bluetooth Speaker,1.0258857211022305,0.08634538152610441,Low
Anker PowerCore 10K Powerbank,Amazfit Bip U Pro Smartwatch,A3,R5,A4,R6,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near Amazfit Bip U Pro Smartwatch,1.0258857211022305,0.08634538152610441,Low
HP Pavilion 15 Laptop,Anker PowerCore 10K Powerbank,A2,R2,A3,R5,False,False,❗ Different aisles: Consider relocating HP Pavilion 15 Laptop near Anker PowerCore 10K Powerbank,1.0258648914111097,0.09215686274509803,Low
Xiaomi Redmi Note 11 Smartphone,Anker PowerCore 10K Powerbank,A1,R1,A3,R5,False,False,❗ Different aisles: Consider relocating Xiaomi Redmi Note 11 Smartphone near Anker PowerCore 10K Powerbank,1.0258648914111097,0.09215686274509803,Low
Xiaomi Redmi Note 11 Smartphone,Amazfit Bip U Pro Smartwatch,A1,R1,A4,R6,False,False,❗ Different aisles: Consider relocating Xiaomi Redmi Note 11 Smartphone near Amazfit Bip U Pro Smartwatch,1.0258648914111097,0.09215686274509803,Low
Anker PowerCore 10K Powerbank,Xiaomi Redmi Note 11 Smartphone,A3,R5,A1,R1,False,False,❗ Different aisles: Consider relocating Anker PowerCore 10K Powerbank near Xiaomi Redmi Note 11 Smartphone,1.0258648914111097,0.08719851576994433,Low
