date,store_id,product_id,category,rack_location,quantity_sold,unit_price_npr,discount_percent,customer_traffic,inventory_level,rainfall_mm,temperature,petrol_price,revenue_npr,cost_npr,profit_npr,is_dashain,is_tihar,is_holi,is_eid,is_lhosar,holiday_name,is_holiday,nepali_month,day_of_week,day,month,year,weekofyear,is_salary_week,festival_season
2024-12-17,11,1031,Headphone,R3-C,2,133919.74,5,239,170,1.41,6.8,181.12,254447.51,187487.64,66959.87,0,0,0,0,0,,0,Chaitra,Tuesday,17,12,2024,51,0,0
2024-08-18,16,1083,Laptop,R2-B,3,134580.25,5,498,100,16.18,32.9,193.0,383553.71,282618.52,100935.19,0,0,0,0,0,,0,Mangsir,Sunday,18,8,2024,33,0,0
2024-08-28,17,1094,Television,R4-D,4,45616.9,0,439,139,10.15,29.0,177.74,182467.6,127727.32,54740.28,0,0,0,0,0,,0,Mangsir,Wednesday,28,8,2024,35,0,0
2024-02-21,8,1003,Smartwatch,R1-B,6,119877.0,5,360,205,6.24,13.3,165.79,683298.9,503483.4,179815.5,0,0,0,0,0,,0,Jestha,Wednesday,21,2,2024,8,0,0
2024-04-05,19,1037,Smartphone,R1-A,5,181270.48,0,326,319,1.98,24.2,187.46,906352.4,634446.68,271905.72,0,0,0,0,0,,0,Shrawan,Friday,5,4,2024,14,1,0
2024-08-09,15,1062,Laptop,R2-B,3,71931.14,5,52,363,38.86,22.8,170.58,205003.75,151055.39,53948.36,0,0,0,0,0,,0,Mangsir,Friday,9,8,2024,32,0,0
2024-08-18,9,1046,Smartphone,R1-A,8,43731.85,5,321,306,4.45,27.3,164.57,332362.06,244898.36,87463.7,0,0,0,0,0,,0,Mangsir,Sunday,18,8,2024,33,0,0
2024-08-24,10,1000,Smartphone,R1-A,8,154885.6,20,207,72,36.42,30.8,177.27,991267.84,867359.36,123908.48,0,0,0,0,0,,0,Mangsir,Saturday,24,8,2024,34,0,0
2024-05-22,12,1002,Television,R4-D,7,37022.82,5,379,59,1.55,15.7,166.56,246201.75,181411.82,64789.93,0,0,0,0,0,,0,Bhadra,Wednesday,22,5,2024,21,0,0
2024-06-19,1,1085,Smartwatch,R1-B,3,52242.25,0,413,454,21.89,24.8,170.85,156726.75,109708.72,47018.03,0,0,0,0,0,,0,Ashwin,Wednesday,19,6,2024,25,0,0
2024-01-29,9,1061,Smartphone,R1-A,1,21927.59,10,312,335,9.56,29.1,182.73,19734.83,15349.31,4385.52,0,0,0,0,0,,0,Baisakh,Monday,29,1,2024,5,0,0
2024-02-05,15,1063,Router,R3-A,5,55039.11,10,191,155,13.49,26.0,194.84,247676.0,192636.88,55039.12,0,0,0,0,0,,0,Jestha,Monday,5,2,2024,6,1,0
2024-01-13,1,1016,Smartphone,R1-A,1,83246.34,10,178,123,44.89,32.7,180.79,74921.71,58272.44,16649.27,0,0,0,0,0,,0,Baisakh,Saturday,13,1,2024,2,0,0
2024-06-08,12,1077,Laptop,R2-B,6,14703.26,0,212,454,3.17,19.8,166.06,88219.56,61753.69,26465.87,0,0,0,0,0,,0,Ashwin,Saturday,8,6,2024,23,0,0
2024-11-22,3,1061,Smartwatch,R1-B,7,174598.36,0,203,13,3.31,29.1,158.62,1222188.52,855531.96,366656.56,0,0,0,0,0,,0,Falgun,Friday,22,11,2024,47,0,0
2024-07-05,11,1034,Smartwatch,R1-B,5,103707.61,10,40,415,26.75,32.3,169.48,466684.24,362976.63,103707.61,0,0,0,0,0,,0,Kartik,Friday,5,7,2024,27,1,0
2024-08-30,2,1012,Smartphone,R1-A,4,118444.52,5,111,263,3.39,21.7,155.77,450089.18,331644.66,118444.52,0,0,0,0,0,,0,Mangsir,Friday,30,8,2024,35,0,0
2024-03-26,16,1034,Smartwatch,R1-B,2,75514.58,10,73,26,0.45,5.5,173.59,135926.24,105720.41,30205.83,0,0,0,0,0,,0,Ashadh,Tuesday,26,3,2024,13,0,0
2024-10-10,9,1042,Laptop,R2-B,5,134627.38,15,355,244,24.08,29.5,181.4,572166.36,471195.83,100970.53,1,0,0,0,0,Dashain,1,Magh,Thursday,10,10,2024,41,0,1
2024-03-06,15,1001,Laptop,R2-B,9,87492.78,0,100,49,10.17,30.4,175.47,787435.02,551204.51,236230.51,0,0,0,0,0,,0,Ashadh,Wednesday,6,3,2024,10,1,0
2024-06-18,12,1055,Laptop,R2-B,4,152740.13,15,451,186,1.97,17.0,189.61,519316.44,427672.36,91644.08,0,0,0,0,0,,0,Ashwin,Tuesday,18,6,2024,25,0,0
2024-02-14,1,1076,Router,R3-A,2,164637.62,15,259,56,1.83,11.9,174.76,279883.95,230492.67,49391.28,0,0,0,0,0,,0,Jestha,Wednesday,14,2,2024,7,0,0
2024-03-02,13,1050,Television,R4-D,6,135026.12,0,192,258,11.86,34.3,173.5,810156.72,567109.7,243047.02,0,0,0,0,0,,0,Ashadh,Saturday,2,3,2024,9,1,0
2024-05-13,14,1053,Smartphone,R1-A,8,99284.45,10,311,154,25.96,21.5,167.39,714848.04,555992.92,158855.12,0,0,0,0,0,,0,Bhadra,Monday,13,5,2024,20,0,0
2024-10-10,8,1015,Smartwatch,R1-B,2,156889.33,20,375,477,27.23,20.5,188.5,251022.93,219645.06,31377.87,1,0,0,0,0,Dashain,1,Magh,Thursday,10,10,2024,41,0,1
2024-01-28,8,1017,Laptop,R2-B,9,99868.49,15,360,33,3.48,33.4,191.14,763993.95,629171.49,134822.46,0,0,0,0,0,,0,Baisakh,Sunday,28,1,2024,4,0,0
2024-04-17,12,1006,Smartphone,R1-A,7,24078.96,10,289,25,29.07,17.2,194.12,151697.45,117986.9,33710.55,0,0,0,0,0,,0,Shrawan,Wednesday,17,4,2024,16,0,0
2024-02-13,1,1044,Smartphone,R1-A,2,25035.36,20,214,249,40.67,30.4,194.25,40056.58,35049.5,5007.08,0,0,0,0,0,,0,Jestha,Tuesday,13,2,2024,7,0,0
2024-12-05,11,1035,Television,R4-D,5,189819.46,15,98,484,6.73,26.0,194.22,806732.7,664368.11,142364.59,0,0,0,0,0,,0,Chaitra,Thursday,5,12,2024,49,1,0
2024-10-12,8,1040,Router,R3-A,5,44285.48,10,302,423,5.45,34.0,183.48,199284.66,154999.18,44285.48,0,0,0,0,0,,0,Magh,Saturday,12,10,2024,41,0,0
2024-11-26,10,1093,Smartwatch,R1-B,7,163553.15,15,434,370,26.75,17.9,177.51,973141.24,801410.44,171730.8,0,0,0,0,0,,0,Falgun,Tuesday,26,11,2024,48,0,0
2024-05-07,19,1041,Router,R3-A,5,50847.67,10,418,85,16.62,32.2,161.89,228814.52,177966.84,50847.68,0,0,0,0,0,,0,Bhadra,Tuesday,7,5,2024,19,1,0
2024-12-13,11,1006,Smartwatch,R1-B,6,87294.46,5,294,159,5.62,22.1,185.68,497578.42,366636.73,130941.69,0,0,0,0,0,,0,Chaitra,Friday,13,12,2024,50,0,0
2024-08-18,7,1014,Laptop,R2-B,9,131679.73,5,168,424,5.58,19.3,184.4,1125861.69,829582.3,296279.39,0,0,0,0,0,,0,Mangsir,Sunday,18,8,2024,33,0,0
2024-07-08,11,1059,Laptop,R2-B,3,33455.7,0,372,385,13.28,14.2,188.7,100367.1,70256.97,30110.13,0,0,0,0,0,,0,Kartik,Monday,8,7,2024,28,0,0
2024-08-12,17,1039,Smartphone,R1-A,3,147974.8,20,496,366,7.41,21.6,173.5,355139.52,310747.08,44392.44,0,0,0,0,0,,0,Mangsir,Monday,12,8,2024,33,0,0
2024-10-09,1,1082,Smartwatch,R1-B,8,138602.77,15,139,199,14.44,22.2,190.7,942498.84,776175.51,166323.33,0,0,0,0,0,,0,Magh,Wednesday,9,10,2024,41,0,0
2024-04-30,8,1036,Smartwatch,R1-B,6,109530.41,15,257,105,23.49,32.0,183.75,558605.09,460027.72,98577.37,0,0,0,0,0,,0,Shrawan,Tuesday,30,4,2024,18,0,0
2024-04-25,6,1065,Router,R3-A,3,114046.17,10,149,390,8.31,26.1,161.85,307924.66,239496.96,68427.7,0,0,0,0,0,,0,Shrawan,Thursday,25,4,2024,17,0,0
2024-08-20,18,1054,Laptop,R2-B,2,22942.82,20,398,274,6.57,29.8,163.28,36708.51,32119.95,4588.56,0,0,0,0,0,,0,Mangsir,Tuesday,20,8,2024,34,0,0
2024-09-15,6,1076,Headphone,R3-C,2,88317.93,15,198,288,57.12,28.1,187.57,150140.48,123645.1,26495.38,0,0,0,0,0,,0,Poush,Sunday,15,9,2024,37,0,0
2024-12-24,5,1094,Smartphone,R1-A,2,19141.14,20,100,257,39.96,13.3,172.03,30625.82,26797.6,3828.22,0,0,0,0,0,,0,Chaitra,Tuesday,24,12,2024,52,0,0
2024-07-16,13,1079,Smartwatch,R1-B,5,62956.93,20,65,450,7.94,11.2,164.96,251827.72,220349.26,31478.46,0,0,0,0,0,,0,Kartik,Tuesday,16,7,2024,29,0,0
2024-05-16,19,1055,Television,R4-D,5,180261.8,5,235,219,27.46,12.8,171.9,856243.55,630916.3,225327.25,0,0,0,0,0,,0,Bhadra,Thursday,16,5,2024,20,0,0
2024-11-13,8,1043,Television,R4-D,1,115757.61,15,343,461,3.3,9.4,161.46,98393.97,81030.33,17363.64,0,0,0,0,0,,0,Falgun,Wednesday,13,11,2024,46,0,0
2024-06-13,9,1056,Headphone,R3-C,2,149055.28,15,336,14,3.55,16.6,190.67,253393.98,208677.39,44716.59,0,0,0,0,0,,0,Ashwin,Thursday,13,6,2024,24,0,0
2024-08-12,17,1005,Laptop,R2-B,2,115629.4,0,174,20,15.84,24.6,157.86,231258.8,161881.16,69377.64,0,0,0,0,0,,0,Mangsir,Monday,12,8,2024,33,0,0
2024-11-02,3,1091,Laptop,R2-B,4,40458.88,20,45,333,16.4,21.1,169.13,129468.42,113284.86,16183.56,0,0,0,0,0,,0,Falgun,Saturday,2,11,2024,44,1,0
2024-08-21,19,1031,Laptop,R2-B,7,119772.05,10,339,58,32.3,25.4,177.28,754563.92,586883.04,167680.88,0,0,0,0,0,,0,Mangsir,Wednesday,21,8,2024,34,0,0
2024-06-20,11,1073,Router,R3-A,3,151566.84,5,38,359,9.93,15.7,189.95,431965.49,318290.36,113675.13,0,0,0,0,0,,0,Ashwin,Thursday,20,6,2024,25,0,0
2024-05-31,17,1017,Television,R4-D,5,29404.19,0,89,81,24.7,11.2,186.26,147020.95,102914.66,44106.29,0,0,0,0,0,,0,Bhadra,Friday,31,5,2024,22,0,0
2024-11-10,19,1067,Laptop,R2-B,9,163747.53,5,431,117,32.51,11.1,155.9,1400041.38,1031609.44,368431.94,0,0,0,0,0,,0,Falgun,Sunday,10,11,2024,45,0,0
2024-06-08,2,1072,Television,R4-D,5,111967.65,10,478,112,10.16,23.0,188.01,503854.42,391886.78,111967.64,0,0,0,0,0,,0,Ashwin,Saturday,8,6,2024,23,0,0
2024-04-05,8,1006,Headphone,R3-C,9,2846.49,0,367,294,28.49,9.9,180.52,25618.41,17932.89,7685.52,0,0,0,0,0,,0,Shrawan,Friday,5,4,2024,14,1,0
2024-08-20,19,1007,Smartphone,R1-A,1,104916.14,5,178,275,9.26,16.9,160.33,99670.33,73441.3,26229.03,0,0,0,0,0,,0,Mangsir,Tuesday,20,8,2024,34,0,0
2024-06-28,7,1063,Router,R3-A,9,80342.96,10,42,256,4.86,11.4,179.7,650777.98,506160.65,144617.33,0,0,0,0,0,,0,Ashwin,Friday,28,6,2024,26,0,0
2024-04-22,17,1006,Smartwatch,R1-B,5,60696.41,0,102,328,7.89,24.9,187.72,303482.05,212437.44,91044.61,0,0,0,0,0,,0,Shrawan,Monday,22,4,2024,17,0,0
2024-11-13,6,1040,Headphone,R3-C,8,154708.93,10,121,264,12.64,23.5,179.08,1113904.3,866370.01,247534.29,0,0,0,0,0,,0,Falgun,Wednesday,13,11,2024,46,0,0
2024-02-21,19,1039,Television,R4-D,5,180100.98,0,388,234,11.86,16.4,194.97,900504.9,630353.43,270151.47,0,0,0,0,0,,0,Jestha,Wednesday,21,2,2024,8,0,0
2024-09-24,6,1002,Headphone,R3-C,6,153005.31,15,218,50,12.13,8.9,175.28,780327.08,642622.3,137704.78,0,0,0,0,0,,0,Poush,Tuesday,24,9,2024,39,0,0
2024-10-21,2,1016,Smartwatch,R1-B,8,169660.97,15,406,165,27.8,11.4,181.93,1153694.6,950101.43,203593.17,0,0,0,0,0,,0,Magh,Monday,21,10,2024,43,0,0
2024-04-22,6,1065,Router,R3-A,2,181938.63,5,399,230,23.14,19.2,157.81,345683.4,254714.08,90969.32,0,0,0,0,0,,0,Shrawan,Monday,22,4,2024,17,0,0
2024-04-10,5,1078,Smartphone,R1-A,3,182700.6,20,203,220,24.49,34.2,187.53,438481.44,383671.26,54810.18,0,0,0,1,0,Eid,1,Shrawan,Wednesday,10,4,2024,15,0,1
2024-04-22,19,1092,Smartwatch,R1-B,9,24698.35,20,273,270,24.11,13.1,179.96,177828.12,155599.6,22228.52,0,0,0,0,0,,0,Shrawan,Monday,22,4,2024,17,0,0
2024-03-21,4,1051,Router,R3-A,5,92364.33,10,256,83,7.47,10.7,177.45,415639.49,323275.15,92364.34,0,0,0,0,0,,0,Ashadh,Thursday,21,3,2024,12,0,0
2024-07-05,17,1021,Television,R4-D,5,2056.72,0,127,229,14.52,11.6,183.35,10283.6,7198.52,3085.08,0,0,0,0,0,,0,Kartik,Friday,5,7,2024,27,1,0
2024-04-22,11,1003,Smartwatch,R1-B,9,102279.59,15,457,296,3.08,26.2,177.42,782438.86,644361.42,138077.44,0,0,0,0,0,,0,Shrawan,Monday,22,4,2024,17,0,0
2024-01-02,4,1005,Headphone,R3-C,3,185000.3,20,489,221,13.23,32.4,185.66,444000.72,388500.63,55500.09,0,0,0,0,0,,0,Baisakh,Tuesday,2,1,2024,1,1,0
2024-05-09,13,1037,Laptop,R2-B,4,41422.25,15,237,430,6.93,7.3,178.34,140835.65,115982.3,24853.35,0,0,0,0,0,,0,Bhadra,Thursday,9,5,2024,19,0,0
2024-08-07,17,1025,Headphone,R3-C,7,128677.75,10,18,153,15.37,27.5,175.8,810669.82,630520.98,180148.84,0,0,0,0,0,,0,Mangsir,Wednesday,7,8,2024,32,1,0
2024-02-23,9,1010,Television,R4-D,2,129587.05,10,416,53,13.04,19.8,160.4,233256.69,181421.87,51834.82,0,0,0,0,0,,0,Jestha,Friday,23,2,2024,8,0,0
2024-12-08,4,1089,Smartphone,R1-A,8,33750.09,0,208,118,16.4,29.8,173.87,270000.72,189000.5,81000.22,0,0,0,0,0,,0,Chaitra,Sunday,8,12,2024,49,0,0
2024-08-11,14,1016,Smartwatch,R1-B,5,49228.43,20,488,197,7.72,17.6,176.53,196913.72,172299.5,24614.22,0,0,0,0,0,,0,Mangsir,Sunday,11,8,2024,32,0,0
2024-08-12,19,1087,Smartphone,R1-A,1,93480.31,10,286,422,28.74,5.2,179.98,84132.28,65436.22,18696.06,0,0,0,0,0,,0,Mangsir,Monday,12,8,2024,33,0,0
2024-05-05,3,1091,Television,R4-D,3,39265.46,10,138,272,17.61,25.5,173.24,106016.74,82457.47,23559.27,0,0,0,0,0,,0,Bhadra,Sunday,5,5,2024,18,1,0
2024-05-09,14,1098,Smartwatch,R1-B,9,117828.81,15,311,197,19.12,29.2,160.87,901390.4,742321.5,159068.9,0,0,0,0,0,,0,Bhadra,Thursday,9,5,2024,19,0,0
2024-02-22,8,1030,Router,R3-A,5,97939.26,5,71,127,30.64,32.1,161.01,465211.48,342787.41,122424.07,0,0,0,0,0,,0,Jestha,Thursday,22,2,2024,8,0,0
2024-06-20,1,1076,Router,R3-A,8,104801.24,20,11,91,23.23,22.1,183.84,670727.94,586886.94,83841.0,0,0,0,0,0,,0,Ashwin,Thursday,20,6,2024,25,0,0
2024-08-05,10,1034,Headphone,R3-C,1,28624.58,0,369,8,20.16,8.7,181.46,28624.58,20037.21,8587.37,0,0,0,0,0,,0,Mangsir,Monday,5,8,2024,32,1,0
2024-06-08,18,1015,Headphone,R3-C,7,104415.86,0,340,474,34.63,16.1,165.38,730911.02,511637.71,219273.31,0,0,0,0,0,,0,Ashwin,Saturday,8,6,2024,23,0,0
2024-07-16,16,1078,Television,R4-D,7,11796.68,15,366,226,24.31,28.5,172.83,70190.25,57803.73,12386.52,0,0,0,0,0,,0,Kartik,Tuesday,16,7,2024,29,0,0
2024-09-03,8,1017,Router,R3-A,8,176543.99,0,475,45,25.62,19.8,167.28,1412351.92,988646.34,423705.58,0,0,0,0,0,,0,Poush,Tuesday,3,9,2024,36,1,0
2024-11-19,1,1061,Smartwatch,R1-B,3,69963.44,10,181,133,24.07,26.0,162.24,188901.29,146923.22,41978.07,0,0,0,0,0,,0,Falgun,Tuesday,19,11,2024,47,0,0
2024-07-21,12,1026,Router,R3-A,1,171554.79,20,254,451,23.75,5.1,168.05,137243.83,120088.35,17155.48,0,0,0,0,0,,0,Kartik,Sunday,21,7,2024,29,0,0
2024-07-02,8,1034,Headphone,R3-C,9,140927.96,0,97,15,32.46,7.2,165.51,1268351.64,887846.15,380505.49,0,0,0,0,0,,0,Kartik,Tuesday,2,7,2024,27,1,0
2024-05-02,16,1044,Television,R4-D,1,153702.17,20,393,214,8.47,25.4,158.3,122961.74,107591.52,15370.22,0,0,0,0,0,,0,Bhadra,Thursday,2,5,2024,18,1,0
2024-09-11,18,1034,Router,R3-A,6,64279.81,0,92,111,36.58,13.7,175.18,385678.86,269975.2,115703.66,0,0,0,0,0,,0,Poush,Wednesday,11,9,2024,37,0,0
2024-10-20,4,1027,Television,R4-D,9,47093.3,5,14,342,2.41,16.6,173.04,402647.72,296687.79,105959.93,0,0,0,0,0,,0,Magh,Sunday,20,10,2024,42,0,0
2024-10-06,6,1008,Router,R3-A,2,82534.63,5,358,156,17.82,24.3,183.58,156815.8,115548.48,41267.32,0,0,0,0,0,,0,Magh,Sunday,6,10,2024,40,1,0
2024-11-20,12,1075,Smartphone,R1-A,4,6796.72,20,48,424,22.27,8.4,179.81,21749.5,19030.82,2718.68,0,0,0,0,0,,0,Falgun,Wednesday,20,11,2024,47,0,0
2024-04-07,9,1014,Router,R3-A,2,183913.62,5,393,451,0.51,30.0,168.74,349435.88,257479.07,91956.81,0,0,0,0,0,,0,Shrawan,Sunday,7,4,2024,14,1,0
2024-07-16,15,1020,Headphone,R3-C,4,78628.82,5,331,317,2.73,9.3,174.85,298789.52,220160.7,78628.82,0,0,0,0,0,,0,Kartik,Tuesday,16,7,2024,29,0,0
2024-08-27,16,1051,Smartwatch,R1-B,2,197734.21,10,474,359,22.47,27.0,176.44,355921.58,276827.89,79093.69,0,0,0,0,0,,0,Mangsir,Tuesday,27,8,2024,35,0,0
2024-05-23,12,1034,Headphone,R3-C,1,152766.99,0,310,375,13.08,13.8,191.7,152766.99,106936.89,45830.1,0,0,0,0,0,,0,Bhadra,Thursday,23,5,2024,21,0,0
2024-04-06,14,1096,Headphone,R3-C,3,17941.97,5,84,423,2.64,12.8,194.27,51134.61,37678.14,13456.47,0,0,0,0,0,,0,Shrawan,Saturday,6,4,2024,14,1,0
2024-07-19,13,1050,Headphone,R3-C,8,132717.28,20,110,445,11.62,29.6,187.62,849390.59,743216.77,106173.82,0,0,0,0,0,,0,Kartik,Friday,19,7,2024,29,0,0
2024-05-03,2,1082,Television,R4-D,5,55626.15,10,150,407,1.5,21.6,177.48,250317.68,194691.52,55626.16,0,0,0,0,0,,0,Bhadra,Friday,3,5,2024,18,1,0
2024-07-05,3,1054,Laptop,R2-B,4,50256.29,5,102,389,23.28,11.2,192.12,190973.9,140717.61,50256.29,0,0,0,0,0,,0,Kartik,Friday,5,7,2024,27,1,0
2024-11-21,10,1086,Laptop,R2-B,5,52799.41,20,128,295,23.35,5.1,162.12,211197.64,184797.94,26399.7,0,0,0,0,0,,0,Falgun,Thursday,21,11,2024,47,0,0
2024-12-14,9,1076,Smartphone,R1-A,6,183382.86,0,297,197,1.15,34.2,182.86,1100297.16,770208.01,330089.15,0,0,0,0,0,,0,Chaitra,Saturday,14,12,2024,50,0,0
2024-09-15,8,1043,Headphone,R3-C,6,100996.07,5,118,57,3.27,17.9,173.42,575677.6,424183.49,151494.11,0,0,0,0,0,,0,Poush,Sunday,15,9,2024,37,0,0
2024-05-27,10,1064,Laptop,R2-B,5,134555.24,20,497,397,11.11,16.9,160.79,538220.96,470943.34,67277.62,0,0,0,0,0,,0,Bhadra,Monday,27,5,2024,22,0,0
2024-09-08,19,1092,Smartphone,R1-A,6,57627.67,20,52,77,17.53,6.5,158.01,276612.82,242036.21,34576.61,0,0,0,0,0,,0,Poush,Sunday,8,9,2024,36,0,0
2024-12-11,3,1087,Television,R4-D,9,105544.98,15,145,241,35.0,31.8,174.23,807419.1,664933.37,142485.73,0,0,0,0,0,,0,Chaitra,Wednesday,11,12,2024,50,0,0
2024-05-26,5,1079,Headphone,R3-C,5,71319.83,20,339,428,9.84,9.2,164.56,285279.32,249619.4,35659.92,0,0,0,0,0,,0,Bhadra,Sunday,26,5,2024,21,0,0
2024-05-27,3,1024,Smartwatch,R1-B,6,65585.53,15,226,366,26.18,15.1,165.02,334486.2,275459.23,59026.97,0,0,0,0,0,,0,Bhadra,Monday,27,5,2024,22,0,0
2024-12-17,16,1086,Television,R4-D,4,50899.83,0,452,98,17.1,17.6,167.81,203599.32,142519.52,61079.8,0,0,0,0,0,,0,Chaitra,Tuesday,17,12,2024,51,0,0
2024-07-17,17,1091,Smartphone,R1-A,3,82983.37,0,404,5,9.29,29.3,183.73,248950.11,174265.08,74685.03,0,0,0,0,0,,0,Kartik,Wednesday,17,7,2024,29,0,0
2024-11-03,15,1046,Television,R4-D,6,132685.96,10,165,278,9.93,15.8,161.56,716504.18,557281.03,159223.15,0,0,0,0,0,,0,Falgun,Sunday,3,11,2024,44,1,0
2024-05-07,3,1079,Smartwatch,R1-B,5,45964.67,15,490,317,32.13,20.9,183.7,195349.85,160876.34,34473.51,0,0,0,0,0,,0,Bhadra,Tuesday,7,5,2024,19,1,0
2024-02-08,12,1055,Television,R4-D,4,193157.91,20,48,211,5.08,17.9,186.31,618105.31,540842.15,77263.16,0,0,0,0,0,,0,Jestha,Thursday,8,2,2024,6,0,0
2024-12-03,9,1037,Smartphone,R1-A,5,26673.11,10,291,272,70.02,14.4,178.78,120029.0,93355.88,26673.12,0,0,0,0,0,,0,Chaitra,Tuesday,3,12,2024,49,1,0
2024-12-25,12,1010,Smartwatch,R1-B,7,97081.03,10,337,83,9.26,33.4,164.9,611610.49,475697.05,135913.44,0,0,0,0,0,,0,Chaitra,Wednesday,25,12,2024,52,0,0
2024-05-08,15,1066,Smartwatch,R1-B,1,18835.59,0,367,111,13.22,28.9,157.06,18835.59,13184.91,5650.68,0,0,0,0,0,,0,Bhadra,Wednesday,8,5,2024,19,0,0
2024-09-23,2,1014,Television,R4-D,1,6487.73,20,35,197,33.36,10.2,171.32,5190.18,4541.41,648.77,0,0,0,0,0,,0,Poush,Monday,23,9,2024,39,0,0
2024-05-30,18,1000,Smartwatch,R1-B,1,184690.11,15,41,359,0.13,21.6,188.9,156986.59,129283.08,27703.51,0,0,0,0,0,,0,Bhadra,Thursday,30,5,2024,22,0,0
2024-10-24,12,1006,Television,R4-D,2,162456.19,0,55,380,2.13,28.9,159.07,324912.38,227438.67,97473.71,0,0,0,0,0,,0,Magh,Thursday,24,10,2024,43,0,0
2024-04-08,4,1000,Headphone,R3-C,9,139442.76,10,165,27,9.81,22.4,184.79,1129486.36,878489.39,250996.97,0,0,0,0,0,,0,Shrawan,Monday,8,4,2024,15,0,0
2024-09-19,16,1048,Smartwatch,R1-B,5,173307.78,5,253,140,16.49,19.8,173.72,823211.96,606577.23,216634.73,0,0,0,0,0,,0,Poush,Thursday,19,9,2024,38,0,0
2024-09-08,16,1095,Television,R4-D,9,160963.99,10,400,412,3.54,7.2,190.95,1303808.32,1014073.14,289735.18,0,0,0,0,0,,0,Poush,Sunday,8,9,2024,36,0,0
2024-05-23,1,1072,Headphone,R3-C,5,130153.07,5,44,172,9.49,8.2,169.25,618227.08,455535.75,162691.33,0,0,0,0,0,,0,Bhadra,Thursday,23,5,2024,21,0,0
2024-12-11,2,1028,Smartwatch,R1-B,7,169773.78,0,459,19,24.41,12.4,183.19,1188416.46,831891.52,356524.94,0,0,0,0,0,,0,Chaitra,Wednesday,11,12,2024,50,0,0
2024-04-21,3,1025,Headphone,R3-C,6,79378.51,15,287,441,17.12,20.4,184.6,404830.4,333389.74,71440.66,0,0,0,0,0,,0,Shrawan,Sunday,21,4,2024,16,0,0
2024-02-29,17,1086,Router,R3-A,2,111444.86,20,251,464,14.67,34.6,162.95,178311.78,156022.8,22288.98,0,0,0,0,0,,0,Jestha,Thursday,29,2,2024,9,0,0
2024-01-02,1,1044,Smartwatch,R1-B,3,155709.51,5,415,116,1.85,29.1,161.33,443772.1,326989.97,116782.13,0,0,0,0,0,,0,Baisakh,Tuesday,2,1,2024,1,1,0
2024-10-30,6,1092,Router,R3-A,5,18790.01,20,387,53,4.9,8.3,158.71,75160.04,65765.03,9395.01,0,0,0,0,0,,0,Magh,Wednesday,30,10,2024,44,0,0
2024-09-10,15,1096,Smartphone,R1-A,4,172011.8,0,268,226,7.54,26.5,183.06,688047.2,481633.04,206414.16,0,0,0,0,0,,0,Poush,Tuesday,10,9,2024,37,0,0
2024-05-19,14,1070,Smartphone,R1-A,6,33052.43,0,55,108,28.68,29.3,176.93,198314.58,138820.21,59494.37,0,0,0,0,0,,0,Bhadra,Sunday,19,5,2024,20,0,0
2024-02-06,15,1011,Television,R4-D,8,173179.17,0,443,230,15.11,17.4,158.47,1385433.36,969803.35,415630.01,0,0,0,0,0,,0,Jestha,Tuesday,6,2,2024,6,1,0
2024-06-08,14,1094,Laptop,R2-B,8,63643.91,15,246,319,7.56,14.9,167.33,432778.59,356405.9,76372.69,0,0,0,0,0,,0,Ashwin,Saturday,8,6,2024,23,0,0
2024-01-09,5,1031,Router,R3-A,3,66703.0,5,17,307,34.18,22.5,160.69,190103.55,140076.3,50027.25,0,0,0,0,0,,0,Baisakh,Tuesday,9,1,2024,2,0,0
2024-08-20,6,1019,Router,R3-A,4,16641.84,20,269,228,37.01,20.6,158.71,53253.89,46597.15,6656.74,0,0,0,0,0,,0,Mangsir,Tuesday,20,8,2024,34,0,0
2024-04-08,17,1050,Smartphone,R1-A,1,177408.13,10,280,298,44.99,13.0,166.95,159667.32,124185.69,35481.63,0,0,0,0,0,,0,Shrawan,Monday,8,4,2024,15,0,0
2024-05-26,11,1080,Router,R3-A,2,36553.06,0,53,86,10.27,16.9,158.85,73106.12,51174.28,21931.84,0,0,0,0,0,,0,Bhadra,Sunday,26,5,2024,21,0,0
2024-10-30,16,1035,Laptop,R2-B,9,126749.88,20,247,273,3.89,21.3,165.41,912599.14,798524.24,114074.9,0,0,0,0,0,,0,Magh,Wednesday,30,10,2024,44,0,0
2024-07-26,12,1066,Headphone,R3-C,2,129505.58,20,176,227,17.68,22.4,177.11,207208.93,181307.81,25901.12,0,0,0,0,0,,0,Kartik,Friday,26,7,2024,30,0,0
2024-05-10,15,1000,Headphone,R3-C,6,57668.0,15,385,339,2.16,21.0,177.44,294106.8,242205.6,51901.2,0,0,0,0,0,,0,Bhadra,Friday,10,5,2024,19,0,0
2024-05-31,4,1026,Laptop,R2-B,7,197160.87,5,85,309,21.06,30.4,161.72,1311119.79,966088.26,345031.53,0,0,0,0,0,,0,Bhadra,Friday,31,5,2024,22,0,0
2024-02-23,18,1039,Router,R3-A,6,14704.91,15,166,315,1.78,6.0,162.64,74995.04,61760.62,13234.42,0,0,0,0,0,,0,Jestha,Friday,23,2,2024,8,0,0
2024-04-29,3,1096,Router,R3-A,8,122358.66,15,210,378,10.54,15.0,189.2,832038.89,685208.5,146830.39,0,0,0,0,0,,0,Shrawan,Monday,29,4,2024,18,0,0
